"DateTime","Dota 2","Counter-Strike 2","PUBG: BATTLEGROUNDS","Hogwarts Legacy","New World","Baldur's Gate 3","Cyberpunk 2077","ELDEN RING","Goose Goose Duck","Lost Ark"
"1971-11-01 00:00:00",926577,148769,526943,,19836,,69734,,22525,
"1971-11-02 00:00:00",900144,145153,530018,,21689,,63632,,23058,
"1971-11-03 00:00:00",867261,146010,603362,,18713,,61518,,22229,
"1971-11-04 00:00:00",834134,150051,611072,,18441,,58277,,21374,
"1971-11-05 00:00:00",836113,154182,639563,,18147,,60730,,20635,
"1971-11-06 00:00:00",923163,146875,614681,,17848,,75013,,20570,
"1971-11-07 00:00:00",970403,145018,611882,,17357,,75303,,20764,
"1971-11-08 00:00:00",967674,162626,586390,,18427,,53506,,21039,
"1971-11-09 00:00:00",947464,165292,517918,,20091,,50781,,21925,
"1971-11-10 00:00:00",855852,160439,538720,,17675,,47963,,23394,
"1971-11-11 00:00:00",853462,194016,543788,,17318,,46419,,23648,
"1971-11-12 00:00:00",847976,183071,574180,,16340,,47507,,22678,
"1971-11-13 00:00:00",888099,170854,545720,,15719,,58640,,22815,
"1971-11-14 00:00:00",923872,157654,525943,,15402,,59499,,22212,
"1971-11-15 00:00:00",923516,173510,561418,,16745,,41948,,21848,
"1971-11-16 00:00:00",934059,171220,560622,,17657,,40177,,22791,
"1971-11-17 00:00:00",934021,163294,604275,,15841,,38016,,24194,
"1971-11-18 00:00:00",903191,158216,592034,,15806,,36727,,23175,
"1971-11-19 00:00:00",903871,158035,611725,,15326,,38313,,22146,
"1971-11-20 00:00:00",953994,162225,663914,,14783,,58188,,21648,
"1971-11-21 00:00:00",967041,160536,562852,,14929,,64856,,22524,
"1971-11-22 00:00:00",967028,150723,601544,,16191,,53376,,21541,
"1971-11-23 00:00:00",948817,165848,610715,,17557,,56768,,22327,
"1971-11-24 00:00:00",894667,165791,615893,,16399,,47981,,23217,
"1971-11-25 00:00:00",880873,161747,597039,,16132,,46182,,22890,
"1971-11-26 00:00:00",881166,156178,633767,,15353,,47890,,20849,
"1971-11-27 00:00:00",906295,153326,670526,,15337,,57298,,25668,
"1971-11-28 00:00:00",914899,145907,661729,,15150,,56087,,23497,
"1971-11-29 00:00:00",914947,162164,622477,,16733,,38433,,21496,
"1971-11-30 00:00:00",915726,156268,605890,,18173,,31781,,24256,
"1971-12-01 00:00:00",876602,163137,619378,,16025,,33463,,24255,
"1971-12-02 00:00:00",870367,158315,634883,,15639,,33542,,23266,
"1971-12-03 00:00:00",842885,156353,647143,,15984,,37589,,19881,
"1971-12-04 00:00:00",859840,152883,680036,,15421,,44443,,19595,
"1971-12-05 00:00:00",830005,151488,684839,,15449,,44892,,19476,
"1971-12-06 00:00:00",839119,167430,650227,,16891,,31982,,19204,
"1971-12-07 00:00:00",845925,171261,635004,,19162,,30740,,21512,
"1971-12-08 00:00:00",777241,167757,646999,,18925,,29721,,23188,
"1971-12-09 00:00:00",837237,166642,634047,,16919,,27895,,21881,
"1971-12-10 00:00:00",828753,161796,671427,,15911,,29130,,18257,
"1971-12-11 00:00:00",838864,162881,700581,,16331,,36139,,18228,
"1971-12-12 00:00:00",864624,277192,686004,,15949,,36445,,18513,
"1971-12-13 00:00:00",884235,178670,627059,,17906,,25944,,17880,
"1971-12-14 00:00:00",883998,189853,613762,,20385,,25958,,19981,
"1971-12-15 00:00:00",839068,186021,625363,,18238,,29807,,23318,
"1971-12-16 00:00:00",828032,170376,622679,,17637,,34858,,21603,
"1971-12-17 00:00:00",823427,180958,652974,,18239,,39716,,17401,
"1971-12-18 00:00:00",810853,178871,693723,,18337,,48893,,18170,
"1971-12-19 00:00:00",830005,176850,665264,,19175,,51913,,17401,
"1971-12-20 00:00:00",866173,191704,615244,,21549,,40358,,17358,
"1971-12-21 00:00:00",855257,183412,606618,,24531,,40899,,20717,
"1971-12-22 00:00:00",811830,184545,613579,,21067,,40048,,23368,
"1971-12-23 00:00:00",805421,187733,599733,,20563,,37702,,21574,
"1971-12-24 00:00:00",785837,227074,633518,,20259,,38185,,17107,
"1971-12-25 00:00:00",800840,224200,670449,,20078,,45032,,18226,
"1971-12-26 00:00:00",828386,247871,646119,,20444,,45634,,18383,
"1971-12-27 00:00:00",852530,275014,602784,,23322,,33531,,17619,
"1971-12-28 00:00:00",840577,245554,593326,,25912,,39297,,18447,
"1971-12-29 00:00:00",809017,220847,597820,,22508,,29253,,20819,
"1971-12-30 00:00:00",783335,217633,585832,,22137,,28250,,21238,
"1971-12-31 00:00:00",808039,212574,606788,,21670,,31827,,20265,
"1972-01-01 00:00:00",804106,208364,661686,,20962,,42021,,19886,
"1972-01-02 00:00:00",799339,210841,645978,,21205,,44775,,19642,
"1972-01-03 00:00:00",858730,228936,612863,,24104,,34267,,20632,
"1972-01-04 00:00:00",857639,213502,565210,,27377,,33233,,20355,
"1972-01-05 00:00:00",816802,211170,594632,,25727,,30717,,21508,
"1972-01-06 00:00:00",814225,200193,617390,,50105,,29334,,24230,
"1972-01-07 00:00:00",785121,208428,643169,,55429,,30195,,20797,
"1972-01-08 00:00:00",788378,209288,669907,,57014,,35542,,20375,
"1972-01-09 00:00:00",764390,220227,638320,,60458,,36173,,19455,
"1972-01-10 00:00:00",792754,220409,614577,,69980,,27121,,19371,
"1972-01-11 00:00:00",807297,227276,567385,,77642,,26854,,24333,
"1972-01-12 00:00:00",783793,242494,614363,,71527,,26243,,28558,
"1972-01-13 00:00:00",756317,205170,599263,,65688,,26201,,24265,
"1972-01-14 00:00:00",794089,199955,632760,,62328,,30469,,19390,
"1972-01-15 00:00:00",807766,216998,651756,,60641,,34835,,20123,
"1972-01-16 00:00:00",804324,232911,650503,,60162,,36156,,19835,
"1972-01-17 00:00:00",831185,241620,610334,,65724,,38023,,19233,
"1972-01-18 00:00:00",836977,217032,606420,,68990,,37426,,21991,
"1972-01-19 00:00:00",819270,209270,609793,,58269,,37371,,25233,
"1972-01-20 00:00:00",857715,204605,613508,,55755,,37842,,22453,
"1972-01-21 00:00:00",772649,207622,593145,,52018,,39209,,19183,
"1972-01-22 00:00:00",862533,225640,610738,,51515,,39715,,19297,
"1972-01-23 00:00:00",877264,240450,603448,,51929,,42907,,18976,
"1972-01-24 00:00:00",888922,239484,549598,,57259,,41462,,18761,
"1972-01-25 00:00:00",869897,225370,542679,,60892,,37801,,21715,
"1972-01-26 00:00:00",849227,212225,533338,,51189,,37755,,24273,
"1972-01-27 00:00:00",867682,212261,499473,,50192,,38069,,21413,
"1972-01-28 00:00:00",881341,212285,498798,,48286,,39444,,18250,
"1972-01-29 00:00:00",892250,221505,508173,,45266,,42977,,17833,
"1972-01-30 00:00:00",905992,235786,513903,,45594,,43786,,17368,
"1972-01-31 00:00:00",929855,235997,483076,,48741,,31425,,17632,
"1972-02-01 00:00:00",933942,218868,475652,,52614,,30290,,20340,
"1972-02-02 00:00:00",903742,211890,528722,,44352,,28682,,23404,
"1972-02-03 00:00:00",891526,207820,500323,,41525,,27327,,21478,
"1972-02-04 00:00:00",871844,168851,339070,,41187,,28376,,18788,
"1972-02-05 00:00:00",843077,216907,404964,,42544,,34859,,17687,
"1972-02-06 00:00:00",882479,237650,451913,,40956,,35921,,17555,
"1972-02-07 00:00:00",912167,242527,457318,,43979,,26502,,17603,
"1972-02-08 00:00:00",913025,216806,474702,,45944,,26140,,21179,
"1972-02-09 00:00:00",871136,212896,497818,,39285,,26593,,23341,
"1972-02-10 00:00:00",887483,214183,516015,,38035,,28103,,20869,
"1972-02-11 00:00:00",865650,260613,540487,,36080,,29777,,18210,
"1972-02-12 00:00:00",859559,224909,566938,,33989,,36560,,18383,
"1972-02-13 00:00:00",883124,249492,581046,,35936,,40654,,18288,
"1972-02-14 00:00:00",914821,247227,562616,,37917,,31739,,18406,
"1972-02-15 00:00:00",898915,224048,563399,,40070,,30318,,21446,
"1972-02-16 00:00:00",875519,218072,572778,,33324,,29140,,,
"1972-02-17 00:00:00",871290,218373,572594,,32815,,27881,,,
"1972-02-18 00:00:00",869550,214641,582207,,30681,,27697,,,
"1972-02-19 00:00:00",878261,229962,595029,,30434,,32826,,,
"1972-02-20 00:00:00",904806,241017,604948,,30837,,33783,,,
"1972-02-21 00:00:00",928196,249290,579106,,,,24068,,,
"1972-02-22 00:00:00",929404,242077,582419,,,,19783,,,
"1972-02-23 00:00:00",866614,223341,578459,,,,20877,,,
"1972-02-24 00:00:00",848618,220268,569867,,,,20909,,,
"1972-02-25 00:00:00",712621,209703,559630,,,,22290,,,
"1972-02-26 00:00:00",805198,224605,590771,,,,27748,,,
"1972-02-27 00:00:00",853017,242915,591726,,,,29224,,,
"1972-02-28 00:00:00",888728,239715,562142,,,,20503,,,
"1972-02-29 00:00:00",872955,221691,555361,,,,19868,,,
"1972-03-01 00:00:00",808091,224156,614184,,,,18892,,,
"1972-03-02 00:00:00",794153,220154,577104,,,,18742,,,
"1972-03-03 00:00:00",779742,225079,583688,,,,19580,,,
"1972-03-04 00:00:00",741933,234616,586862,,,,23769,,,
"1972-03-05 00:00:00",816490,252951,584139,,,,24566,,,
"1972-03-06 00:00:00",863533,261555,542926,,,,17944,,,
"1972-03-07 00:00:00",887735,234996,544082,,,,16720,,,
"1972-03-08 00:00:00",804409,229765,550151,,,,16601,,,
"1972-03-09 00:00:00",797276,228824,534040,,,,16263,,,
"1972-03-10 00:00:00",788458,232119,548394,,,,17286,,,
"1972-03-11 00:00:00",780077,225555,569147,,,,21746,,,
"1972-03-12 00:00:00",843743,252664,562538,,,,22151,,,
"1972-03-13 00:00:00",854655,348018,532317,,,,16725,,,
"1972-03-14 00:00:00",727645,252187,528097,,,,15885,,,
"1972-03-15 00:00:00",759409,228545,532433,,,,15717,,,
"1972-03-16 00:00:00",777899,226173,521267,,,,16275,,,
"1972-03-17 00:00:00",675559,234215,541116,,,,16487,,,
"1972-03-18 00:00:00",790979,236933,559301,,,,20114,,,
"1972-03-19 00:00:00",830620,256821,552350,,,,20326,,,
"1972-03-20 00:00:00",869752,253667,497139,,,,14728,,,
"1972-03-21 00:00:00",861278,239776,511646,,,,14530,,,
"1972-03-22 00:00:00",785665,239319,499914,,,,13855,,,
"1972-03-23 00:00:00",793599,257322,500574,,,,13983,,,
"1972-03-24 00:00:00",794067,241651,523702,,,,14803,,,
"1972-03-25 00:00:00",783710,254306,525462,,,,18566,,,
"1972-03-26 00:00:00",806087,270707,515050,,,,19029,,,
"1972-03-27 00:00:00",806902,264525,486076,,,,13652,,,
"1972-03-28 00:00:00",846506,237396,471235,,,,13510,,,
"1972-03-29 00:00:00",741110,230615,488092,,,,13531,,,
"1972-03-30 00:00:00",784148,233909,495750,,,,12894,,,
"1972-03-31 00:00:00",769463,227018,501729,,,,14028,,,
"1972-04-01 00:00:00",774094,239704,525096,,,,17689,,,
"1972-04-02 00:00:00",807696,238536,527361,,,,18373,,,
"1972-04-03 00:00:00",891315,263723,573661,,,,13087,,,
"1972-04-04 00:00:00",871013,244634,534857,,,,13059,,,
"1972-04-05 00:00:00",777595,225206,546511,,,,12601,,,
"1972-04-06 00:00:00",789560,252065,551705,,,,12614,,,
"1972-04-07 00:00:00",781300,309116,558011,,,,17586,,,
"1972-04-08 00:00:00",775912,329206,565660,,,,23972,,,
"1972-04-09 00:00:00",838099,349462,562701,,,,26373,,,
"1972-04-10 00:00:00",886420,330573,530038,,,,21035,,,
"1972-04-11 00:00:00",877413,298410,508285,,,,20958,,,
"1972-04-12 00:00:00",783032,367634,596513,,,,21012,,,
"1972-04-13 00:00:00",788728,286289,567655,,,,21141,,,
"1972-04-14 00:00:00",737324,282730,560748,,,,21838,,,
"1972-04-15 00:00:00",614219,296645,925699,,,,25083,,,
"1972-04-16 00:00:00",855782,296110,565383,,,,25967,,,
"1972-04-17 00:00:00",920726,309816,548834,,,,19600,,,
"1972-04-18 00:00:00",880653,297178,519292,,,,18866,,,
"1972-04-19 00:00:00",787502,288325,494388,,,,18094,,,
"1972-04-20 00:00:00",794911,285266,498418,,,,17748,,,
"1972-04-21 00:00:00",794600,283191,523198,,,,18991,,,
"1972-04-22 00:00:00",807071,297185,543263,,,,22619,,,
"1972-04-23 00:00:00",812865,317354,520019,,,,23544,,,
"1972-04-24 00:00:00",884658,317040,490184,,,,17714,,,
"1972-04-25 00:00:00",820301,295428,478522,,,,18493,,,
"1972-04-26 00:00:00",804955,293914,456664,,,,17753,,,
"1972-04-27 00:00:00",807035,290357,458238,,,,17456,,,
"1972-04-28 00:00:00",827611,290018,475704,,,,20008,,,
"1972-04-29 00:00:00",812189,295737,491492,,,,21600,,,
"1972-04-30 00:00:00",862751,314777,480387,,,,21239,,,
"1972-05-01 00:00:00",936435,318366,458254,,,,19597,,,
"1972-05-02 00:00:00",883820,317470,456459,,,,12425,,,
"1972-05-03 00:00:00",786685,311679,573938,,,,15228,,,
"1972-05-04 00:00:00",764623,299758,562374,,,,17404,,,
"1972-05-05 00:00:00",758508,285838,581626,,,,20854,,,
"1972-05-06 00:00:00",762902,319559,581831,,,,27104,,,
"1972-05-07 00:00:00",770842,349626,568204,,,,29813,,,
"1972-05-08 00:00:00",893696,359662,560824,,,,23001,,,
"1972-05-09 00:00:00",885519,364666,558204,,,,22473,,,
"1972-05-10 00:00:00",768503,368024,518053,,,,22439,,,
"1972-05-11 00:00:00",762878,369561,516565,,,,21267,,,
"1972-05-12 00:00:00",805364,359692,505404,,,,23905,,,
"1972-05-13 00:00:00",814711,443188,481598,,,,28823,,,
"1972-05-14 00:00:00",868800,383943,499738,,,,31446,,,
"1972-05-15 00:00:00",943635,398639,505949,,,,23535,,,
"1972-05-16 00:00:00",938452,389040,497528,,,,22317,,,
"1972-05-17 00:00:00",819893,376364,495199,,,,19677,,,
"1972-05-18 00:00:00",824984,376364,500753,,,,18879,,,
"1972-05-19 00:00:00",801070,375622,504529,,,,19341,,,
"1972-05-20 00:00:00",806469,440458,526081,,,,23254,,,
"1972-05-21 00:00:00",872981,443991,506627,,,,23867,,,
"1972-05-22 00:00:00",932447,443991,495045,,,,22434,,,
"1972-05-23 00:00:00",892824,384553,486374,,,,17424,,,
"1972-05-24 00:00:00",785340,386492,493738,,,,16521,,,
"1972-05-25 00:00:00",787339,382747,503740,,,,16170,,,
"1972-05-26 00:00:00",793816,381328,480226,,,,16678,,,
"1972-05-27 00:00:00",811370,405872,507640,,,,20870,,,
"1972-05-28 00:00:00",875300,442871,487848,,,,21803,,,
"1972-05-29 00:00:00",965737,442380,472825,,,,17428,,,
"1972-05-30 00:00:00",910799,377789,471867,,,,15919,,,
"1972-05-31 00:00:00",812398,391559,516299,,,,14441,,,
"1972-06-01 00:00:00",809411,380689,528707,,,,14016,,,
"1972-06-02 00:00:00",801863,379248,527297,,,,15080,,,
"1972-06-03 00:00:00",813830,399062,553620,,,,17836,,,
"1972-06-04 00:00:00",875420,430861,551966,,,,18333,,,
"1972-06-05 00:00:00",945840,423350,543158,,,,13720,,,
"1972-06-06 00:00:00",912044,371266,533813,,,,13193,,,
"1972-06-07 00:00:00",811128,360648,530444,,,,12922,,,
"1972-06-08 00:00:00",823501,385217,511520,,,,13920,,,
"1972-06-09 00:00:00",853789,380640,531660,,,,13848,,,
"1972-06-10 00:00:00",878623,397712,554821,,,,16534,,,
"1972-06-11 00:00:00",949318,437368,531298,,,,17257,,,
"1972-06-12 00:00:00",979628,434024,499612,,,,12965,,,
"1972-06-13 00:00:00",999452,455508,494188,,,,12618,,,
"1972-06-14 00:00:00",863814,384373,499154,,,,12215,,,
"1972-06-15 00:00:00",870708,346986,499208,,,,12284,,,
"1972-06-16 00:00:00",855222,374310,537617,,,,13333,,,
"1972-06-17 00:00:00",816695,401791,546782,,,,16196,,,
"1972-06-18 00:00:00",869546,401791,527883,,,,16516,,,
"1972-06-19 00:00:00",950224,401791,504249,,,,15590,,,
"1972-06-20 00:00:00",926607,401791,484384,,,,12638,,,
"1972-06-21 00:00:00",901861,401791,478455,,,,12308,,,
"1972-06-22 00:00:00",888853,159873,471404,,,,11945,,,
"1972-06-23 00:00:00",909917,103924,489859,,,,12538,,,
"1972-06-24 00:00:00",806555,103924,499110,,,,15202,,,
"1972-06-25 00:00:00",908676,419184,490243,,,,16387,,,
"1972-06-26 00:00:00",967158,431744,474875,,,,12783,,,
"1972-06-27 00:00:00",936423,384755,470299,,,,12217,,,
"1972-06-28 00:00:00",906887,,493971,,,,11823,,,
"1972-06-29 00:00:00",916418,398868,470307,,,,12427,,,
"1972-06-30 00:00:00",907849,395553,492998,,,,12695,,,
"1972-07-01 00:00:00",915795,423817,506989,,,,14891,,,
"1972-07-02 00:00:00",971474,442763,495109,,,,15706,,,
"1972-07-03 00:00:00",1016123,454373,476207,,,,17480,,,
"1972-07-04 00:00:00",978404,406052,458075,,,,19055,,,
"1972-07-05 00:00:00",868092,400112,474288,,,,20233,,,
"1972-07-06 00:00:00",888782,337230,461921,,,,21008,,,
"1972-07-07 00:00:00",858890,,468640,,,,23040,,,
"1972-07-08 00:00:00",870706,,474347,,,,28143,,,
"1972-07-09 00:00:00",919812,,469812,,,,30953,,,
"1972-07-10 00:00:00",996761,,463642,,,,24889,,,
"1972-07-11 00:00:00",967204,595439,448053,,,,19211,,,
"1972-07-12 00:00:00",885798,,459555,,,,22720,,,
"1972-07-13 00:00:00",876166,,461131,,,,22700,,,
"1972-07-14 00:00:00",880816,,467796,,,,23124,,,
"1972-07-15 00:00:00",884792,,489778,,,,24870,,,
"1972-07-16 00:00:00",946767,,476409,,,,26716,,,
"1972-07-17 00:00:00",1022688,,457287,,,,20866,,,
"1972-07-18 00:00:00",1003513,,457916,,,,20984,,,
"1972-07-19 00:00:00",929946,,452210,,,,20037,,,
"1972-07-20 00:00:00",880313,,442628,,,,19874,,,
"1972-07-21 00:00:00",876146,,450141,,,,23068,,,
"1972-07-22 00:00:00",922032,,457976,,,,28509,,,
"1972-07-23 00:00:00",997689,,449756,,,,31459,,,
"1972-07-24 00:00:00",1067949,,425626,,,,27108,,,
"1972-07-25 00:00:00",1047836,,423564,,,,27737,,,
"1972-07-26 00:00:00",993486,,407534,,,,25447,,,
"1972-07-27 00:00:00",945797,,405138,,,,24964,,,
"1972-07-28 00:00:00",931889,,421350,,,,25806,,,
"1972-07-29 00:00:00",965592,,427521,,,,30221,,,
"1972-07-30 00:00:00",1000846,,420289,,,,31956,,,
"1972-07-31 00:00:00",1093897,,399078,,,,26104,,,
"1972-08-01 00:00:00",1127317,,389836,,,,25802,,,
"1972-08-02 00:00:00",1080658,,468605,,,,25258,,,
"1972-08-03 00:00:00",1012750,,443326,,,,25011,,,
"1972-08-04 00:00:00",934637,,450139,,,,25106,,,
"1972-08-05 00:00:00",886275,,456707,,,,28556,,,
"1972-08-06 00:00:00",925500,,468927,,,,29893,,,
"1972-08-07 00:00:00",1107352,,450134,,,,23615,,,
"1972-08-08 00:00:00",1170144,,438898,,,,22868,,,
"1972-08-09 00:00:00",1050989,,440850,,,,21430,,,
"1972-08-10 00:00:00",999717,,435739,,,,20947,,,
"1972-08-11 00:00:00",1090386,568556,439395,,,,20698,,,
"1972-08-12 00:00:00",954507,,443567,,,,23713,,,
"1972-08-13 00:00:00",1121480,,428602,,,,24896,,,
"1972-08-14 00:00:00",1201420,,435052,,,,19870,,,
"1972-08-15 00:00:00",1196126,,431096,,,,19477,,,
"1972-08-16 00:00:00",1095546,,422748,,,,18856,,,
"1972-08-17 00:00:00",1143594,,412002,,,,18621,,,
"1972-08-18 00:00:00",1098648,,414644,,,,18977,,,
"1972-08-19 00:00:00",1024281,,411710,,,,22135,,,
"1972-08-20 00:00:00",1153809,,409260,,,,22979,,,
"1972-08-21 00:00:00",1165206,,409096,,,,18390,,,
"1972-08-22 00:00:00",1248394,,400251,,,,18132,,,
"1972-08-23 00:00:00",1052123,,408258,,,,17633,,,
"1972-08-24 00:00:00",1138653,,390387,,,,17300,,,
"1972-08-25 00:00:00",1081111,,389832,,,,16815,,,
"1972-08-26 00:00:00",921469,,398581,,,,19743,,,
"1972-08-27 00:00:00",1013455,,403074,,,,20966,,,
"1972-08-28 00:00:00",1246426,,385415,,,,17034,,,
"1972-08-29 00:00:00",1291328,551054,381194,,,,16541,,,
"1972-08-30 00:00:00",989453,509392,404238,,,,16233,,,
"1972-08-31 00:00:00",1005460,505119,374551,,,,15823,,,
"1972-09-01 00:00:00",903254,502104,365580,,,,15926,,,
"1972-09-02 00:00:00",897208,501062,387996,,,,18988,,,
"1972-09-03 00:00:00",977257,521335,394152,,,,20073,,,
"1972-09-04 00:00:00",1192793,568782,382923,,,,16617,,,
"1972-09-05 00:00:00",1014433,569848,344249,,,,20490,,,
"1972-09-06 00:00:00",885350,524411,387287,,,,20842,,,
"1972-09-07 00:00:00",922669,518291,366992,,,,22053,,,
"1972-09-08 00:00:00",942661,512618,384352,,,,22998,,,
"1972-09-09 00:00:00",1004820,524944,396935,,,,27659,,,
"1972-09-10 00:00:00",1033078,511203,380766,,,,32178,,,
"1972-09-11 00:00:00",1086823,552794,375181,,,,27600,,,
"1972-09-12 00:00:00",991554,579356,371684,,,,26222,,,
"1972-09-13 00:00:00",895818,518035,383191,,,,26994,,,
"1972-09-14 00:00:00",923745,519839,368720,,,,26590,,,
"1972-09-15 00:00:00",920575,514383,378164,,,,26449,,,
"1972-09-16 00:00:00",970287,514128,390307,,,,30135,,,
"1972-09-17 00:00:00",879819,552668,393525,,,,32054,,,
"1972-09-18 00:00:00",1009146,538983,378482,,,,26007,,,
"1972-09-19 00:00:00",950291,548320,365664,,,,24976,,,
"1972-09-20 00:00:00",900401,513952,370187,,,,23807,,,
"1972-09-21 00:00:00",923884,497478,375901,,,,22349,,,
"1972-09-22 00:00:00",1028892,502256,384260,,,,22644,,,
"1972-09-23 00:00:00",893561,500080,404149,,,,26621,,,
"1972-09-24 00:00:00",978016,530986,396628,,,,27956,,,
"1972-09-25 00:00:00",1020215,562379,375115,,,,23850,,,
"1972-09-26 00:00:00",1009641,571119,371233,,,,21903,,,
"1972-09-27 00:00:00",906954,537038,358110,,,,20441,,,
"1972-09-28 00:00:00",866902,515278,362854,,,,20588,,,
"1972-09-29 00:00:00",912967,513685,364565,,,,21393,,,
"1972-09-30 00:00:00",882142,516034,381798,,,,25168,,,
"1972-10-01 00:00:00",1092497,545190,371398,,,,26240,,,
"1972-10-02 00:00:00",1164041,541205,343759,,,,20824,,,
"1972-10-03 00:00:00",1130501,545013,336952,,,,20577,,,
"1972-10-04 00:00:00",1003496,552376,335062,,,,20050,,,
"1972-10-05 00:00:00",891653,508968,327058,,,,19672,,,
"1972-10-06 00:00:00",942024,681170,338744,,,,21796,,,
"1972-10-07 00:00:00",984923,630579,342838,,,,26104,,,
"1972-10-08 00:00:00",926866,614395,336556,,,,28125,,,
"1972-10-09 00:00:00",979987,600079,336222,,,,22208,,,
"1972-10-10 00:00:00",942751,631284,334691,,,,22064,,,
"1972-10-11 00:00:00",837640,578549,325135,,,,21307,,,
"1972-10-12 00:00:00",873649,569978,304349,,,,90241,,,
"1972-10-13 00:00:00",866355,587370,322535,,,,115510,,,
"1972-10-14 00:00:00",977275,582715,332403,,,,151915,,,
"1972-10-15 00:00:00",925060,558996,333706,,,,169711,,,
"1972-10-16 00:00:00",1007743,511890,312145,,,,151422,,,
"1972-10-17 00:00:00",1092606,579984,321536,,,,246754,,,
"1972-10-18 00:00:00",872906,573335,338371,,,,238518,,,
"1972-10-19 00:00:00",969811,570371,328207,,,,220979,,,
"1972-10-20 00:00:00",899369,566053,332041,,,,222171,,,
"1972-10-21 00:00:00",871988,553731,354872,,,,259283,,,
"1972-10-22 00:00:00",916857,544088,341001,,,,274526,,,
"1972-10-23 00:00:00",944783,546174,318080,,,,208812,,,
"1972-10-24 00:00:00",893786,591163,319650,,,,203958,,,
"1972-10-25 00:00:00",873719,589481,317312,,,,180635,,,
"1972-10-26 00:00:00",877671,586602,322090,,,,145381,,,
"1972-10-27 00:00:00",863315,604309,325227,,,,165431,,,
"1972-10-28 00:00:00",876961,582001,326320,,,,200086,,,
"1972-10-29 00:00:00",919529,558605,338658,,,,209488,,,
"1972-10-30 00:00:00",941896,551773,314156,,,,155523,,,
"1972-10-31 00:00:00",944043,583128,304894,,,,138632,,,
"1972-11-01 00:00:00",874930,611284,367499,,,,127308,,,
"1972-11-02 00:00:00",847817,594003,359911,,,,124067,,,
"1972-11-03 00:00:00",829995,599440,363319,,,,124362,,,
"1972-11-04 00:00:00",862858,588950,381079,,,,154121,,,
"1972-11-05 00:00:00",983743,542428,360700,,,,150549,,,
"1972-11-06 00:00:00",1075307,517905,362304,,,,105201,,,
"1972-11-07 00:00:00",1056621,568420,366312,,,,100046,,,
"1972-11-08 00:00:00",910008,575554,365878,,,,93520,,,
"1972-11-09 00:00:00",986868,539500,355108,,,,89005,,,
"1972-11-10 00:00:00",989222,541692,363275,,,,91404,,,
"1972-11-11 00:00:00",988180,522992,333173,,,,111797,,,
"1972-11-12 00:00:00",1027366,491509,377047,,,,112985,,,
"1972-11-13 00:00:00",1073994,463120,347125,,,,78250,,,
"1972-11-14 00:00:00",1068217,506209,346450,,,,73812,,,
"1972-11-15 00:00:00",963981,544222,355278,,,,69784,,,
"1972-11-16 00:00:00",1000686,528477,334974,,,,55444,,,
"1972-11-17 00:00:00",949238,546142,364611,,,,65854,,,
"1972-11-18 00:00:00",1030731,543496,385002,,,,82330,,,
"1972-11-19 00:00:00",998972,498573,384175,,,,84510,,,
"1972-11-20 00:00:00",1016949,471760,359602,,,,59521,,,
"1972-11-21 00:00:00",988129,531385,357919,,,,56409,,,
"1972-11-22 00:00:00",962426,535060,350719,,,,62590,,,
"1972-11-23 00:00:00",940251,514071,360353,,,,59753,,,
"1972-11-24 00:00:00",921697,522264,381217,,,,60980,,,
"1972-11-25 00:00:00",946165,510847,404048,,,,77951,,,
"1972-11-26 00:00:00",971003,470311,408172,,,,81448,,,
"1972-11-27 00:00:00",984916,458623,374680,,,,57512,,,
"1972-11-28 00:00:00",994354,514116,382107,,,,52751,,,
"1972-11-29 00:00:00",968052,513838,393675,,,,49065,,,
"1972-11-30 00:00:00",945905,505546,388209,,,,48012,,,
"1972-12-01 00:00:00",970836,504003,400441,,,,50209,,,
"1972-12-02 00:00:00",968942,503109,435473,,,,63349,,,
"1972-12-03 00:00:00",976803,468739,433839,,,,64405,,,
"1972-12-04 00:00:00",982760,461601,405145,,,,44398,,,
"1972-12-05 00:00:00",1036733,505594,394582,,,,42451,,,
"1972-12-06 00:00:00",962167,523216,396957,,,,39923,,,
"1972-12-07 00:00:00",1008577,509832,402714,,,,38744,,,
"1972-12-08 00:00:00",901222,511832,417104,,,,41162,,,
"1972-12-09 00:00:00",884161,507985,440877,,,,,,,
"1972-12-10 00:00:00",955263,487753,438119,,,,,,,
"1972-12-11 00:00:00",950177,456126,406080,,,,,,,
"1972-12-12 00:00:00",915821,509694,400859,,,,,,,
"1972-12-13 00:00:00",889938,499671,413921,,,,,,,
"1972-12-14 00:00:00",889602,502762,402951,,,,,,,
"1972-12-15 00:00:00",875589,491415,412461,,,,,,,
"1972-12-16 00:00:00",941517,490349,435718,,,,,,,
"1972-12-17 00:00:00",934397,464880,434478,,,,,,,
"1972-12-18 00:00:00",996156,453921,402995,,,,,,,
"1972-12-19 00:00:00",1095994,510793,396208,,,,,,,
"1972-12-20 00:00:00",899151,516646,390512,,,,,,,
"1972-12-21 00:00:00",941866,503556,370749,,,,,,,
"1972-12-22 00:00:00",934635,503351,389069,,,,,,,
"1972-12-23 00:00:00",876437,494573,412664,,,,,,,
"1972-12-24 00:00:00",955332,477429,411293,,,,,,,
"1972-12-25 00:00:00",1034523,495073,379089,,,,,,,
"1972-12-26 00:00:00",1084198,546564,366717,,,,,,,
"1972-12-27 00:00:00",907396,549505,413505,,,,,,,
